x_coordinate,y_coordinate,concentration_mg_L,time_final
20.0,3.0,0.00437573322283805,300.0
20.0,3.25,0.008538929800990708,300.0
20.0,3.5,0.015629966770554587,300.0
20.0,3.75,0.026937603521916726,300.0
20.0,4.0,0.04386235407311366,300.0
20.0,4.25,0.06768731585960655,300.0
20.0,4.5,0.09927458338206528,300.0
20.0,4.75,0.13874419523874654,300.0
20.0,5.0,0.185215645762475,300.0
20.0,5.25,0.23669351045705586,300.0
20.0,5.5,0.2901540004043267,300.0
20.0,5.75,0.341843234608201,300.0
20.0,6.0,0.38774412442910833,300.0
20.0,6.25,0.4241239593541449,300.0
20.0,6.5,0.44805311925145014,300.0
20.0,6.75,0.45779287313594774,300.0
20.0,7.0,0.45298334994348516,300.0
20.0,7.25,0.4346102943232331,300.0
20.0,7.5,0.40477693875105886,300.0
20.0,7.75,0.3663429296834624,300.0
20.0,8.0,0.3225087875424798,300.0
20.0,8.25,0.2764212941519525,300.0
20.0,8.5,0.23085712612009138,300.0
20.0,8.75,0.18801634983156415,300.0
20.0,9.0,0.14943150571593336,300.0
20.0,9.25,0.11597782006424948,300.0
20.0,9.5,0.08797011507552,300.0
20.0,9.75,0.06575825671870285,300.0
20.0,10.0,0.06575825671870285,300.0
25.0,0.0,0.0,300.0
25.0,0.25,5.26652785115357e-09,300.0
25.0,0.5,4.608854357730872e-08,300.0
25.0,0.75,2.737455489597978e-07,300.0
25.0,1.0,1.311721603460117e-06,300.0
25.0,1.25,5.3676802810764975e-06,300.0
25.0,1.5,1.9286905611646686e-05,300.0
25.0,1.75,6.189221593184471e-05,300.0
25.0,2.0,0.00017950368858799946,300.0
25.0,2.25,0.00047482983706071774,300.0
25.0,2.5,0.001154117843646012,300.0
25.0,2.75,0.0025937309891341602,300.0
25.0,3.0,0.005418862522792992,300.0
25.0,3.25,0.010574521874723896,300.0
25.0,3.5,0.01935598832249444,300.0
25.0,3.75,0.03335924809400694,300.0
25.0,4.0,0.054318683185883836,300.0
25.0,4.25,0.08382326811972571,300.0
25.0,4.5,0.12294061176035163,300.0
25.0,4.75,0.17181936865918065,300.0
25.0,5.0,0.229369129753418,300.0
25.0,5.25,0.29311878209592757,300.0
25.0,5.5,0.3593236969330038,300.0
25.0,5.75,0.4233351070737564,300.0
25.0,6.0,0.48017829171888743,300.0
25.0,6.25,0.5252307009843789,300.0
25.0,6.5,0.5548643237634148,300.0
25.0,6.75,0.5669259336852265,300.0
25.0,7.0,0.5609698701670205,300.0
25.0,7.25,0.53821686913283,300.0
25.0,7.5,0.5012715518107943,300.0
25.0,7.75,0.45367527463676915,300.0
25.0,8.0,0.3993915288206322,300.0
25.0,8.25,0.34231725625079873,300.0
25.0,8.5,0.2858910643650194,300.0
25.0,8.75,0.23283749249602512,300.0
25.0,9.0,0.18505442277503997,300.0
25.0,9.25,0.14362572633932888,300.0
25.0,9.5,0.10894127572606087,300.0
25.0,9.75,0.08143434131270966,300.0
25.0,10.0,0.08143434131270966,300.0
30.0,0.0,0.0,300.0
30.0,0.25,6.247862882238353e-09,300.0
30.0,0.5,5.467642227496719e-08,300.0
30.0,0.75,3.247537472227959e-07,300.0
30.0,1.0,1.5561403926151513e-06,300.0
30.0,1.25,6.367863484102573e-06,300.0
30.0,1.5,2.2880718584885634e-05,300.0
30.0,1.75,7.34248616048546e-05,300.0
30.0,2.0,0.0002129513912789758,300.0
30.0,2.25,0.0005633069449285849,300.0
30.0,2.5,0.0013691696389798,300.0
30.0,2.75,0.0030770321605512975,300.0
30.0,3.0,0.006428582735024352,300.0
30.0,3.25,0.012544918507935075,300.0
30.0,3.5,0.022962673775675953,300.0
30.0,3.75,0.03957522181823445,300.0
30.0,4.0,0.06444011956943922,300.0
30.0,4.25,0.09944242208098465,300.0
30.0,4.5,0.14584867041823735,300.0
30.0,4.75,0.20383521858081546,300.0
30.0,5.0,0.27210847684422435,300.0
30.0,5.25,0.3477368790425761,300.0
30.0,5.5,0.4262780434670317,300.0
30.0,5.75,0.502216977926361,300.0
30.0,6.0,0.5696520002684983,300.0
