x_coordinate,y_coordinate,concentration_mg_L,time_final
5.0,3.5,0.0009460245266805369,300.0
5.0,3.75,0.0018830896854989004,300.0
5.0,4.0,0.0035263873342383355,300.0
5.0,4.25,0.0062318992833668724,300.0
5.0,4.5,0.010422949929245891,300.0
5.0,4.75,0.016542576118790377,300.0
5.0,5.0,0.02497703706817903,300.0
5.0,5.25,0.03595951391576558,300.0
5.0,5.5,0.04947255003249504,300.0
5.0,5.75,0.06517376940294455,300.0
5.0,6.0,0.08236880398845017,300.0
5.0,6.25,0.10004711485169733,300.0
5.0,6.5,0.11698221362032683,300.0
5.0,6.75,0.13188171864841008,300.0
5.0,7.0,0.14355964635904536,300.0
5.0,7.25,0.15109734744350037,300.0
5.0,7.5,0.1539622079592375,300.0
5.0,7.75,0.15206350484185718,300.0
5.0,8.0,0.14573929951429648,300.0
5.0,8.25,0.1356827578372217,300.0
5.0,8.5,0.12282713485699172,300.0
5.0,8.75,0.10821375790527354,300.0
5.0,9.0,0.09286647863335055,300.0
5.0,9.25,0.0776908609587644,300.0
5.0,9.5,0.06341760103475161,300.0
5.0,9.75,0.05089106244831964,300.0
5.0,10.0,0.05089106244831964,300.0
10.0,0.0,0.0,300.0
10.0,0.25,8.567774762688252e-11,300.0
10.0,0.5,7.917233805271417e-10,300.0
10.0,0.75,5.12524720624798e-09,300.0
10.0,1.0,2.7469163736269657e-08,300.0
10.0,1.25,1.2821861079276686e-07,300.0
10.0,1.5,5.327871463088485e-07,300.0
10.0,1.75,1.9945552530047854e-06,300.0
10.0,2.0,6.780696238182167e-06,300.0
10.0,2.25,2.1062521430332444e-05,300.0
10.0,2.5,6.009568429599795e-05,300.0
10.0,2.75,0.00015824828686847442,300.0
10.0,3.0,0.0003862828717071948,300.0
10.0,3.25,0.0008776454868800711,300.0
10.0,3.5,0.0018631053530963621,300.0
10.0,3.75,0.003708565426202072,300.0
10.0,4.0,0.006944881999936404,300.0
10.0,4.25,0.012273126084173417,300.0
10.0,4.5,0.020526992694180922,300.0
10.0,4.75,0.0325789976861023,300.0
10.0,5.0,0.04918983785926572,300.0
10.0,5.25,0.07081873671385498,300.0
10.0,5.5,0.09743131058558711,300.0
10.0,5.75,0.12835327901531063,300.0
10.0,6.0,0.1622171488473738,300.0
10.0,6.25,0.19703276148577703,300.0
10.0,6.5,0.23038467008782595,300.0
10.0,6.75,0.2597276608259727,300.0
10.0,7.0,0.28272606350705576,300.0
10.0,7.25,0.29757069869127994,300.0
10.0,7.5,0.30321264642961193,300.0
10.0,7.75,0.29947324658886665,300.0
10.0,8.0,0.28701828562421783,300.0
10.0,8.25,0.26721288992122655,300.0
10.0,8.5,0.24189501413713185,300.0
10.0,8.75,0.2131154471117993,300.0
10.0,9.0,0.18289055824036843,300.0
10.0,9.25,0.15300375911309635,300.0
10.0,9.5,0.12489407575913945,300.0
10.0,9.75,0.10022438832210788,300.0
10.0,10.0,0.10022438832210788,300.0
15.0,0.0,0.0,300.0
15.0,0.25,1.262910727573111e-10,300.0
15.0,0.5,1.1670193991874365e-09,300.0
15.0,0.75,7.55473804897211e-09,300.0
15.0,1.0,4.0490208334161506e-08,300.0
15.0,1.25,1.8899730536825877e-07,300.0
15.0,1.5,7.853409547708187e-07,300.0
15.0,1.75,2.9400216658857194e-06,300.0
15.0,2.0,9.994905448715902e-06,300.0
15.0,2.25,3.104664616011584e-05,300.0
15.0,2.5,8.858241936579834e-05,300.0
15.0,2.75,0.00023326156275593648,300.0
15.0,3.0,0.0005693895811655233,300.0
15.0,3.25,0.0012936687275807164,300.0
15.0,3.5,0.0027462574710929066,300.0
15.0,3.75,0.005466503811878427,300.0
15.0,4.0,0.010236899605248024,300.0
15.0,4.25,0.018090835416105917,300.0
15.0,4.5,0.03025719046138522,300.0
15.0,4.75,0.048022064375507933,300.0
15.0,5.0,0.0725067308610254,300.0
15.0,5.25,0.10438808405635647,300.0
15.0,5.5,0.14361543070622643,300.0
15.0,5.75,0.18919485842817363,300.0
15.0,6.0,0.23911064957204042,300.0
15.0,6.25,0.29042927173902533,300.0
15.0,6.5,0.339590317368851,300.0
15.0,6.75,0.3828421082569127,300.0
15.0,7.0,0.4167418447730167,300.0
15.0,7.25,0.4386227892695614,300.0
15.0,7.5,0.44693884186639027,300.0
15.0,7.75,0.4414266789115868,300.0
15.0,8.0,0.4230677002118051,300.0
15.0,8.25,0.39387413671687693,300.0
15.0,8.5,0.3565551673128555,300.0
15.0,8.75,0.31413368350192006,300.0
15.0,9.0,0.2695818350450966,300.0
15.0,9.25,0.22552838354624533,300.0
15.0,9.5,0.1840944585554903,300.0
15.0,9.75,0.1477311478597861,300.0
15.0,10.0,0.1477311478597861,300.0
20.0,0.0,0.0,300.0
20.0,0.25,1.6513036308343025e-10,300.0
20.0,0.5,1.525922053698956e-09,300.0
20.0,0.75,9.878105673199818e-09,300.0
20.0,1.0,5.294247518664534e-08,300.0
20.0,1.25,2.471210857963952e-07,300.0
20.0,1.5,1.0268627141266178e-06,300.0
20.0,1.75,3.84418785806805e-06,300.0
20.0,2.0,1.3068708784469953e-05,300.0
20.0,2.25,4.059462993147637e-05,300.0
20.0,2.5,0.00011582473684197351,300.0
20.0,2.75,0.00030499789460605546,300.0
20.0,3.0,0.0007444971487703375,300.0
20.0,3.25,0.0016915173295413508,300.0
20.0,3.5,0.003590826805363581,300.0
20.0,3.75,0.00714764023310056,300.0
20.0,4.0,0.013385089607574353,300.0
20.0,4.25,0.023654363037374646,300.0
20.0,4.5,0.039562253193622963,300.0
20.0,4.75,0.06279036617081137,300.0
20.0,5.0,0.09480478838835206,300.0
20.0,5.25,0.13649056200494514,300.0
20.0,5.5,0.18778138383588713,300.0
20.0,5.75,0.24737766364025374,300.0
20.0,6.0,0.31264377483669276,300.0
20.0,6.25,0.3797440299709395,300.0
20.0,6.5,0.4440230967578683,300.0
20.0,6.75,0.500575565725171,300.0
20.0,7.0,0.5448999090972891,300.0
20.0,7.25,0.5735093329585297,300.0
20.0,7.5,0.584382314072012,300.0
20.0,7.75,0.577174593548283,300.0
20.0,8.0,0.5531694151350002,300.0
20.0,8.25,0.5149978500153769,300.0
20.0,8.5,0.46620223269639444,300.0
20.0,8.75,0.4107350704119852,300.0
20.0,9.0,0.3524825115552534,300.0
20.0,9.25,0.2948817065496145,300.0
20.0,9.5,0.24070605875502138,300.0
20.0,9.75,0.1931603896150478,300.0
20.0,10.0,0.1931603896150478,300.0
25.0,0.0,0.0,300.0
25.0,0.25,2.0199780959618326e-10,300.0
25.0,0.5,1.8666034430833746e-09,300.0
25.0,0.75,1.2083517042252696e-08,300.0
25.0,1.0,6.476254369510787e-08,300.0
25.0,1.25,3.0229391845998014e-07,300.0
25.0,1.5,1.256122295793169e-06,300.0
25.0,1.75,4.702448597803896e-06,300.0
25.0,2.0,1.5986449905895104e-05,300.0
25.0,2.25,4.965783888928708e-05,300.0
25.0,2.5,0.0001416838698335132,300.0
25.0,2.75,0.00037309185794133726,300.0
25.0,3.0,0.0009107135395418158,300.0
25.0,3.25,0.0020691644730681143,300.0
25.0,3.5,0.004392510521026095,300.0
25.0,3.75,0.008743409318738451,300.0
25.0,4.0,0.016373411068727355,300.0
25.0,4.25,0.028935359382299047,300.0
25.0,4.5,0.04839476275137087,300.0
25.0,4.75,0.07680863921030977,300.0
25.0,5.0,0.1159703641238724,300.0
25.0,5.25,0.16696254131920554,300.0
25.0,5.5,0.2297040336535673,300.0
25.0,5.75,0.302605081960084,300.0
25.0,6.0,0.3824416235945398,300.0
25.0,6.25,0.46452163226857657,300.0
25.0,6.5,0.5431504691458571,300.0
25.0,6.75,0.6123276109229376,300.0
25.0,7.0,0.6665466052572208,300.0
25.0,7.25,0.7015422911812585,300.0
25.0,7.5,0.7148419098207891,300.0
25.0,7.75,0.7060244150600746,300.0
25.0,8.0,0.6766595921168678,300.0
25.0,8.25,0.6299659367932496,300.0
25.0,8.5,0.5702766241916449,300.0
25.0,8.75,0.5024265496948377,300.0
25.0,9.0,0.4311694155340025,300.0
25.0,9.25,0.3607096737745971,300.0
25.0,9.5,0.2944398411617201,300.0
25.0,9.75,0.23628014897491148,300.0
25.0,10.0,0.23628014897491148,300.0
30.0,0.0,0.0,300.0
30.0,0.25,2.3671255663856074e-10,300.0
30.0,0.5,2.187392328446385e-09,300.0
30.0,0.75,1.4160153289272333e-08,300.0
30.0,1.0,7.589242889200275e-08,300.0
30.0,1.25,3.5424514252614827e-07,300.0
30.0,1.5,1.4719950068739111e-06,300.0
30.0,1.75,5.510593384445671e-06,300.0
30.0,2.0,1.8733814482924422e-05,300.0
30.0,2.25,5.819180808631884e-05,300.0
30.0,2.5,0.00016603294716095,300.0
30.0,2.75,0.00043720935579029684,300.0
30.0,3.0,0.0010672231964610308,300.0
30.0,3.25,0.0024247571178776604,300.0
30.0,3.5,0.005147374734628464,300.0
30.0,3.75,0.010245980202246234,300.0
30.0,4.0,0.019187198720838718,300.0
30.0,4.25,0.03390790635978041,300.0
30.0,4.5,0.05671136832103646,300.0
